twitter_id,twitter_text,hate
750215124514840577,@applyapplyapply fix your bio now nigger I go first,2
772171244800278528,@Crestfxlling ur trash faggot,2
744762768360902657,@zakkmh Zakk ur such a fucking bully I hate u sometimes u seriously ruin my god damn life u fucking twat,2
688112317515472896,@CharlieBiggs27 @jackhailes19 fuck off Charlie you fucking noncey cunt actually KILL yourself,2
728043140167258112,@ChildishRobino lol they really have you thinking you're halfway retarded.,2
724528317630652416,"@BSfromPS @ShadowStands1 Ooh-aah, English speaking cartographers use English name ""Palestine"". Yeah,this proves much. Tracy, you _r_ a cunt.",2
727677002581348352,"@Tyson_Fury you're a retard if u put ur money on khan,canelo wins by k.o,",2
820799900514390016,@fidgetOcat @AbsentiaYT @ItsLouieYT @iTzNexus0 he had a reason too because your an annoying little cunt,2
729040453408940032,@emmadamico_ stfu faggot,2
777740995274215425,@_nikkiixo fam is you retarded https://t.co/zWDeV2kyV8,2
697910261974437889,@ConorPRooney @CharmOliwia m8 why do you have a faggot as your profile picture,2
823143698569580544,@worswick_tom you little cunt 😂😂😂😂😂😂😂😂,2
750801811158818816,@IanAustinMP Go fuck yourself you big blairite cunt. Fucking warmongering prick,2
683303543793692672,@hollybummer FUCK OFF YOU CUNT,2
791735370287374336,@michael_gorsee tbh I reckon cunt should be your first tat,2
742026064705249280,@supersofia12342 @pyrocynical wtf is up with you if pyro wants to keep his face secret then why fucking do this you dumb cunt?,2
779661671950196737,@KimKardashian @MolestMeKardash Get up off your ASS and endorse Trump already!!! We can't have that Cunt Killary in the office.,2
747374515353755649,@ArsenalNewsUK I bet you feel a twat now,2
772507833468190720,"@iamjareddaly lol well according to you im a ""dumb cunt"" so who cares!!",2
873162942195396608,@beesey67 fuck off Jonathan you tory cunt,2
742519482644455424,@RobAttal hey tweet more you twat,2
872190543152824320,@mollywhop_king Shouldn't have done that you fat dyke🤦🏾‍♂️,2
716467083429564423,@sabledrakon This isn't your average every day white trash...This is...ADVANCED white trash.,2
710995207014060032,"@DanScavino @phenryburgesses @realDonaldTrump you are a retard and by advocating trump, advocate Hillary.",2
781063844558934016,@MajorBlue613 am proud u son of a cunt,2
712632499717873664,@Ron_White You kow your a redneck when you get breast implants before you get your teeth fixed,2
750958128674537473,@ChunkOfIce its pokemon you fucking retard of course is cool....,2
737800701905141760,#IStandWithHateSpeech because 1984 wasn't meant to be a 'how to' manual.,2
706487965975912448,"@marcorubio Retard, you don't have a chance in hell of winning. Give up.",2
877475219413360640,"@ashhevanss u don't know shit abit acne u silly cunt, enjoy x",2
832375353259737088,@JHutchinson1993 it's europa you daft cunt,2
868996966545584128,"@signioresal12 That's HALLUCINATIONS, you twat.",2
840970316834836482,@donavinyousif u faggot,2
766822165010223105,@dylan_davison_  your a faggot bruh go die in a hole,2
822867587537260544,"@realDonaldTrump It's 'honoured', you thick twat. Bigly 'honoured'! 😂😂😂",2
822924516825436160,"@julijuannna @djwillclarke since I have now properly informed u about ""nigger"" means u no longer can b offended w/out admitting stupidity 😉",2
744690018157887488,@iansheffield50 @lordashcroft. What the fuck are you on about you cunt.,2
700793623676194817,@realweatherford's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2
800360620923191296,"@EddieMenga il nut you, you cunt",2
828738002516078593,@butcher_thomas because your a retard,2
780608867428241408,@christinawilkie are you retarded?,2
833087252490289153,@ytful what are you a faggot,2
763276690491486208,@BradDoesBanter follow me you twat,2
723170726287687680,@1879strollers who the fuck do you think you areWant me to stamp on your head you cunt?,2
744289164351406081,"@karlhobley NO SIR, IT IS YOU WHO IS THE CUNT! ....is what I should've said.",2
747858277971693574,@cumtard get fucking banned don't interrupt me again you tiny minor cunt,2
732118485325754368,@JoeCienkowski @AtheistSquatch @Mogleeone you're retarded if u think that.,2
759816599381475329,@ItsMeCabbage You are the most retarded person ever (ignoring grade a),2
774050741778419712,@TeddyRecKs @Bekatsa_ @Ownxge ur a faggot,2
737749963409657857,RT @AlFromBayShore: #IStandWithHateSpeech https://t.co/sJXh51QgSm,2
717310897698549760,@realDonaldTrump you want to be president because of the think you'd make a better president than Obama a nigger with your deals!,2
713485503706886144,"@_ailsawallace fucking knew it, you should've done your make up and came out you big cunt!!",2
854446120659038210,@SwearyOne I'll send you a selfie!! Then you'll know terrifying!!! Twat,2
774625483057164288,@JoyAnnReid there is no god damn context cunt.. she called americans #basketofdeplorables AND #irredeemable.. how do you come back from that,2
848568042657337344,@johncrossmirror You're as retarded as you look,2
871011197134483460,"@germanBruin ""Self-pretentious"" should get together with that fat, greasy 12-year-old who called you a ""cunt-bucket… https://t.co/1Ln7npVG0C",2
765997199951994881,@philipcorrie lol I'm the cunt but you don't make sense and who are you tho? 😂,2
730809803744923649,@NDBGNT @LiamGeorge_ you cunt,2
827166052870156290,@TonyBellew only thing lingard could crack is your jaw in a scrap you soft cunt,2
871146757052407809,@gingerbums FUCK OFF YOU ORANGE TWAT 2 LITTLE 2 LATE GO GROPE SOME PUSSY YOU WALKING ABORTION @realDonaldTrump NOT… https://t.co/y1mTOexzev,2
757950964594774016,@Claudioo_OO @BaxterCymru11 are you retarded claudio? ah I know u are one of that stupid modern kids that don't respect.,2
775011212203532289,@marioemgawd @SkyFootball no the games 2-2 you dumb cunt,2
784848989988397056,@Jake_Ormrod your white trash article was horrible to read through. Just saying,2
756890074097344512,@kstun @THEBAVARlAN Alex Sandro you Nigerian cunt,2
763944033622163456,@Lynette_Cx  dumb white trash .. So tough why didn't she confront your dad then 😒,2
750793028290379776,@Aman_sheth don't mate me you stupid twat. Fuck off now.,2
694266787546927104,@Fenian1888 not atall just letting every1 know how much of a terrorist loving cunt you are,2
879616742942810112,@GoldieKieren Brodie = bro you retard,2
732982755215040513,@AngenetteG hey faggot I MISS you! Hope you and little Wrenlee our doing great!❤️,2
700111420160151553,@LallanaAnna was expecting your mate to jump in an call me a cunt tbh,2
825067176986083328,@TamiLahren More people live in the blue you stupid cunt,2
690305443571372032,@Molliextaylorxx @ellathomasxo @jessieroway need to use a bottle cos u canny fight aw doll bolt ya cunt,2
761366122088181760,@ThatJewRoman i introduced you to his music retard,2
726288574740631553,@W4KES fuck off u still hit retard,2
682744300472504321,@ViridianFlameYT YOU A STUPID ASS FAGGOT WHO CAN'T SEE QUALITY ART M8,2
809667395623088128,"@ShaniaDavis18 😐you mentally retarded 💀 shhh , bye",2
731572714100531202,@FaisalYuniko but i can tell your great abba bin qasim once raped your hindu great amma to get u as muzzie piglet @AayatBak @ExMuslimbcoz,2
782599454755000320,@HesAProperCunt You see that bloke who is in that Clash Royale; Ridiculous Duel advert He's a Proper Cunt,2
767799576245903360,@youtubehey WE STILL SLAVES/NIGGERS-PUT YOUR SLAVE/NIGGER ON ALL U OWN CHECKMATE WHITES SUPREMACISTS-PUT UR NIGGER/! https://t.co/StNxVeKctW,2
741359837276037120,@KEEMSTAR you are the biggest cunt in youtube,2
741178022569476096,@sherynlsy who you calling fat you stupid cunt 🖕🏻 hahahaha,2
822513277884317696,@realDonaldTrump get off twitter you twat,2
827239121819168770,@POTUS @realDonaldTrump what a bigoted arrogant cunt you are. I hope you rot in hell for eternity. https://t.co/GOD7RfrB3K,2
781834778613985280,"@Jjjjeebs China is wid Pak because of CPEC, u redneck I know don't even know what that is",2
878865446627401729,@eurasianlion @PetiteNicoco @Mike_drop2 Libertarian? Are you borderline retarded? Libertarians don't give two shits about who fucks who!,2
876959294851358720,@realDonaldTrump Just like you trump. You twat.,2
740346950621532160,@Jordan_2Times trynna help you not sound like a retard but carry on you hoe ass nigga,2
774738427287838721,"@Villab0y Sorry, I must have mistaken you for that other useless cunt, Rooney.",2
770540042196492289,@jaarssanna @jeqekashaka @moholoms your vagina is a monkey u stupid white TRASH!!!!,2
876426110728232960,@Jaspritbumrah93 are u retarded? U little shit,2
715642311280037893,@OnlyAfroGames git bent faggot I'm creating a 2005 era MySpace quiz on you too,2
784331798742347777,@maxmoefoe @ProSyndicate Your just fucking jelly that your not on that list u gay retard meme,2
750272053786402816,@Harlan @MorningsMaria @FoxBusiness don't waste UR breath HarlanThat fat fake lawyer in yellowIs as retarded as lynchR laws mean nothing,2
718315563517362176,@ethanblanco96 no you cunt,2
826652481312718848,@Denlewis01 @SenSchumer hey retard...Your more likely to get shot by fellow American then killed by a Muslim immagrant,2
699373105207209986,@bobbyharringt10 not like that u twat,2
683041861146144768,@Chritobin @Graves440 you are beyond retarded you are in the wrong say another word 1409 going viral,2
716180947998089216,@vijethaaa you should be faggot,2
720338883200819201,@Sdmn_obsessions omg yah it's hilarious #Vote4Trump #KKK #WhitePower,2
870181014370385920,@DonaldJTrumpJr @Sonya007 Just as retarded as your pathetic father. Sad sad sad!,2
758752642872901632,@Dare_Dixon @tempovfx fuck you dare retard,2
869220808148832256,@boylastuta Why would i block you. This is excellent fun laughing at you making a rip roaring cunt of yourself.,2
751871161542275072,"@Doubtism @wagner_jamison @SirDoubtsALot Jamison Wagner, your use of the words fag, faggot and dick makes me pity you.",2
718212035532713985,@Erin_savage1 I know exactly what your thinking u twat,2
773987219040301060,@MattHDGamer FUCK OFF YOU UGLY CUNT,2
765584761431654404,@RyanWhisner shoulda been subway if you weren't retarded,2
744684464899489793,@BernieSanders You might be retarded.,2
762857465591566336,@CruisingGallows @CNN you mean the redneck hood like you? No.,2
759596905957625857,@PinkPigCherie @juju_bee521 this is necessary and you are just making yourself look like more of a nigger,2
732947535631945728,@xJMxSkeet get unlimited you poor cunt,2
744041192892039170,@KEEMSTAR your a cunt,2
739473314826047488,@katieband_  u last night tho broke my curtain pole cunt,2
777052584167280640,@MistahShark im doing it rn step up your game faggot,2
774378845407420416,@beccysss fuck off you twat 😂😂😂😂😂😂😂😂😂,2
847757401130491906,"@Pronnee your logo is shit, looks like a retarded fish",2
874714100668002304,@jodiecongirl @MikeDayHerriman Maybe you should lead by example and stop saying things that make you look like a cunt!,2
726153933358546944,@selenamcgechen your a rude little twat,2
823248266733252608,@sophiewhittle16 you twat,2
771126846318673921,@WHU_Opinions You are! Means I dont think you're a cunt....,2
847682549589590017,@Jimcornette I've been listening to your shoots on the dirty cunt Vince Russo and thanks man. On behalf of #WRESTLING fans everywhere.,2
841476426725486594,@hayitshayley_ an I start work tommrow so get on my level. Csb was in the room after you had aria u dumb cunt🤔,2
740609220438073345,"@DadsForkk stfu youre a cunt you keep lying about everything, youre literally the most twofaced person ive ever seen. I think you guys agree",2
742073749751648256,@realDonaldTrump fuck u fat retard,2
781566733215817729,@amybaxter_xx 😂😂 I MISS YOU TOO CUNT,2
731211567744720896,"@CogCosmoh @SilverMJB @CogReforms lmao like i said, im doing multi cod now buddy keep being a SHIT tc and see where you go retard",2
686969222866546688,@LatexGoatmilk @TheIsiahd 1v1 take no skill you awful retard,2
783286632728240129,@Dazzinator @ExoticXI @OracleCarbon you are so shit Nathan! And your fucking retarded for even wanting to wager that much...,2
744242863442124800,@JakeKofoid boy.. I will fuck you and your faggot ass brother up.. But thanks buddy,2
745645686163673088,@MollyQerim good the retard is gone now show us your tits,2
757372037367300097,@Explod1ngNinja there were no X men in it MAN YOU ARE A RETARD,2
706236328745299969,@Flamingeos you look good with it. I'd look retarded😂🌚,2
821634273388199937,@dougalpollux @guardian Are you retarded? You elected a President that shits on a golden toilet. You think he has your interests in mind?,2
714828775712813056,@TmarTn kill your self you faggot,2
720983476422316032,@florencescent Nigger wruuu :(,2
689298701559427072,@CJMosca @RSENFrank @D_Bowey lmao just stop your killing me. So annoying honestly I'm just gonna block your retarded. Go kiss bradys vagina,2
781304027183091713,@cuntdamo i havent reload cancelled on ghosts in like a year retard im just here to slay your aussie lobbies now,2
685216620365615104,@Raj7vika @DomGFCBallard shut up you cunt,2
719460696610746368,@WithinDood Are you retarded?,2
717346985515347968,@ChloSully96 get over it you cunt,2
879074629146607616,@dogan_salisman @YoungKevinyoung @BigT_TheBanger @bigphilcampion so haha you ignorant under educated twat,2
828371638425116673,"@ItzVatar the death barrier is high , and that wasnt a tac cancel you twat 😂",2
832258105677340672,@KEEMSTAR you shouldn't have you're bandannas sitting out like that Alex the nigger monkey might try and steal em,2
769148921595719680,@FETTYWAP U SICK CUNT,2
820108180067848192,@jes_chastain bullshit you are a moronic cunt who makes bad movies,2
832119739786919936,@SynergySZ u are a fuckng faggot piece of shit and are honestly just a waste of skin ur skin would be more useful if a starving child ate it,2
878108613818032129,@SynFlavors_ @TeamSynergy_ That's fine but now people know how much of a cunt you are . Offering people 20$ to join… https://t.co/iBwozPdm4m,2
751848822708600833,"@_Kazahh_ @OfficialyShox @SemperCS Its short for ""retard"" you dumb fuck",2
750444762637959168,@EndMeRightNow @CheshyreSmile YOU POOR FAGGOT.,2
741035135223631873,@GodMostDominant I can't understand why the fuck you had the audacity to even say shit about me? Like did I catch your eye faggot?,2
880127638517555218,"@Sammy_1XO keep going retard, you wasting your own time and bumping my posts so its all positive for me",2
701478029269323777,@BrettFosterr @EllisFeatherbe @GeorgeLaughlin fuck off you cunt,2
757812649006473216,RT @NewGameOfLife71: @KimKardashian #IamGodOnEarth #IamTheTRUTH #IamtheJUDGE #BlackPeopleSuck #EvilWest¤ #TheyUGLYtoo #PainPainPain☆ #PainN…,2
829814005061541888,@CampaignerCat @RosinaFrance @MikkiL are you some kind of a prize cunt ?,2
770755344238776320,@BradArscott @eJasssie Retard? Nice word you got from using your dictionary or insults next to you and i said 30 doesn't make you young 😂,2
754768972629803008,@tweettabulous you should follow my snapstories.you will realize how retarded I am @YoBlackPepper,2
823260308575809536,@mo_sulz Fuck off you high cunt,2
779436362328145921,@GreatCharleston @acfan cause usually people don't want to break their phones you limey maniac,2
764372825679470592,@AQuabille @j4in stfu cunt.,2
880093182326910980,@LaurenMerryman skating? What you on about you fucking dyke,2
821201849038487552,"@RSandersDFS @RealNealFarber @FastEddieFear I think you meant, ""Joe IS the guy Eddie plays pick-up with twice a week... Ya cunt.""",2
867388954277969920,@JennMayers please omg your such a fucking disgrace to the human race people like you deserve to have a cruel death your a fucking cunt,2
871024379832004608,@AndyGill120 your replacement is a massive cunt,2
874855155132399619,@discordapp hey get some faggot keeps dossing me can you help me thanks,2
820370982586159104,@realDonaldTrump you salty loud mouth fucking useless trout of a cunt!  I hope you fail miserably and feel ashamed as a human fuck right off,2
746070703376523272,@LeafyIsHere your a faggot scrub lord Calvin................Jk you is cool,2
855044933044097024,"@ParkerMolloy Well, you can lead redneck scum to the city but you can't make them be human.",2
755646144202608640,@rougvie1 @sassysamosa I'm trailer trash? You the white one lol go fuck your cousins and catch this blocc,2
738108517685563392,@09Topham @leahrhiann @nicroxsmith I put 1🙂not 1000 you shit cunt🙂,2
820021827770744834,@LalaTrump @PPHP @theblaze didn't you just say you wanted me aborted? Hahahhha just fucking kill yourself you sorry shit cunt,2
833391498888609792,"@CarsonCunningh9 @mckenzieribar_ i'm older than you by 6 days, cunt",2
767494511924654080,"@HillaryClinton mark my words cunt, you won't last long if you get elected.",2
690980084778418176,"@mcfc_matthew @Danny_Dx98 @SpencerOwen shut up you glory hunting little twat check the stats, idiot.",2
745205720455483392,"@SaSentinels That's a Crusader you dumb bint, and I'll just whatever scale I want.",2
751204036544782337,@Adaam_997 I said what you're saying is cute you retarded cunty fucking cunting sheep shagging whore,2
711217744214167553,@BelgianKeeper That's like calling you a nigger because you're from Africa,2
752574089156591616,@woodhousecurtis im not he is an orange bastard and you are going the same way with the gambling you fucking retard. Fight me mongo,2
698644667844300801,@sexywaifus u needa die if u don't respect the almighty crude u retard,2
727478943369015296,"@Nero I will name my dog Milo, because when he makes me angry, so I can call him ""come here you little faggot"".",2
828385228003692544,"@Tellyp7Peruski @jackthompson798 You don't intimidate me jack, your retarded.",2
772568806103187456,@CPU_Noire_Sama I want your cunt,2
748171684776124417,@VeyGraphics @ConfettiPixie @Nero @TheDonsShadow @NorBdeltaIt's only gay if your balls touch. Go for it faggot.,2
825293497439756289,@Jikato_XD ur a retarded hobo,2
739746812815278082,@MysticalGary u cunt,2
737792728524718080,The Romans called the Germans Barbarians. They got over it. ITS A WORD#istandwithhatespeech https://t.co/fAF5IGHNAC,2
738086573078630400,"@XtractRoyalz you are using it cuz ur butthurt. move on from xtract, its not coming back you retard",2
723532883466551297,@RafaelNadal tennis player you are a absolute mong how did you lose your serve you twat,2
875186584831787008,@luvmaIi man fuck you and everything you stand for faggot,2
878631723205926912,@jaysnyder5655 I'm not even in town you retard 😂😭😭,2
771193011476639745,@MarkRuffalo maybe U can help&amp;educate ppl about plight&amp;racism to #Roma #Sinti if U like&amp;tell ppl that #Gypsy is a slur&amp;racist like #Nigger,2
719073730102751232,@PassLikeSanti nice job trying to talk to the best adc in the world you cocksucking cunt.. Speak when you're near his lvl if u ever reach it,2
724710052595113984,@theonionlives @steviedoyle08 Eh? I don't think you've ever proven a point in ur life lad.The only thing you've proven 2 me is youre a cunt,2
766609530570543104,@Lanibhoy @andygebb So the present matters on players but not teams for example when we beat you. You are making a cunt of yourself here ha,2
705965385091149824,@HorizonSyzMo did you add my snap chat retard,2
727889297303588864,@piersmorgan @journowillmata You're massive everywhere you go fat cunt,2
866874518702358528,@David_Leavitt You absolute fucking cunt,2
693902084442329088,"@glennbeck Glenn let me do you a favor. Don't roll up your jeans cuffs like that. It makes you look like a ""RedNeck Clod"".",2
861553469441712128,@MarkRuffalo You are parroting what CNN told you &amp; CNN is LYING TO YOU. You're OBVIOUSLY A LOW INFO RETARD. Do some… https://t.co/P5GqaJjwY3,2
765494193837924352,@TaintedGuydra you won't make it out of group play at XP red head faggot.,2
723284932966146048,"@MesutOzil1088 @Arsenal @premierleague stupid cunt, you could have at least scored #captain",2
688712526629044225,@RandPaul hell no kiddies tables for u fing hillbilly,2
747057644066770944,@dpat_96 are you retarded?,2
832064240777310208,"@realDonaldTrump  You sound like you could constantly have a headcold!?Either way, Yer still a Cunt!...#trump #sex #alternativefact",2
697754703648714752,@ThatWhiteMale u sad cunt,2
733061985600962562,@Simon_Rowntree stop lying you cunt,2
865889033406337024,@MichaelLaing97 Your such a miserable cunt iy,2
732028907558477830,@reelkiwi always knew you were a dyke,2
683558192584994816,@FaithTourneys @MxhzL you fucking idiot dot make me roast you they keep kicking us do something retard,2
847243003299102722,@kibblesmith nobody wants to see your piece of shit depiction of a black man with a white faggot...how dare you perpetuate that nonsense!,2
700994031749361664,@guardian no. But being so desperate for attention that you make it the only thing you do makes u a vile twat @KarenDanczuk,2
746460626839609344,@ashleykearsley haha you should thank him he has just made more people aware of your questionable political views #cunt,2
831274608506580993,"@jacksfilms fuck you, you fucking skank don't ever call it that again you fucking cunt bitch nipple fucker cock jockey",2
787648033597038592,@Sylv3on you shut up faggot,2
742251340764565504,"@petermadden2u Well write your sloppy, hateful tweets to that person in private. But thanks for helping us realise what a cunt you are.",2
696521892841308160,@moe_moe_05 @B3TCHIMAABBOSS you're talking about the coin up on madden lol quit trying to fool people you broke cunt,2
784194779240333312,"@thaphelon @Gbowhit @IrishHoneyDip @drnugget No, I am not, lmfao. Are you guys honestly just retarded &amp; stupid?",2
856180536661987330,@tomilahred u belong to hate groups ur the scum of the earth @preobmam have  respect forwomen's ur delusional u piece of white trash kkkscum,2
720392775800217600,@TheeRiverGoat whats wrong with rape? your mom? you spic loving nigger,2
739244754605625344,@Clayton_LiamF1 @dmorgan045 @jefferies_reece @Marky264  that's rich coming from you. Your the retard here,2
732992486008889344,@RyanEdwards_5 @Frannysmith6 YOU FUCKIN HEARD YE SOFT CUNT,2
863523898930933761,@funtophantasize @EvanEdinger Are you dumb you deadass cunt it was so shit 😂it made everyone I know wanna die,2
721910371473162241,"@riri416_ @naenae_566 wow, there's a reason why your nickname is riri, you retard",2
871109624862130176,@ericaj58 @FoxNews @FoxNewsInsider you are retarded if you think that!,2
750451100256468992,@fioses @guided_ are you retarded holy shit I've never cut over anyone you fat fuck can't believe you'd try to lie,2
861518652537004033,@Chase_AclandXXX You've fallen and you cunt got up?,2
726192789415944193,@BargainKing13 @edwinyiuman109 ur a cunt,2
864296925935398912,@Burd012 @RRyko_ @eMorToL I'm sat in my tower you Braindead retard blink Odin ult into Zeus ult,2
873851235895529473,@Mysoulisblack If you want hd you are a retard,2
740697586047193088,@CMB2706 HE DID NOT NEED TP BE SHOT FOUR TIMES YOU RETARDED BITCH,2
751984818787758080,@MandyPooh20 make you feel mature?.... Such a nigger https://t.co/ooIYqbHBqT,2
823154666649231364,@Venged1426 Nobody's scared of your bitch ass. Fuck we going to do when we meet either? You broke ass cunt.,2
791729137551540225,@day_jack thats the weird fucker!!  You just knew with that twat,2
767064872601448448,"@mrchapel Have you tried being less of a cunt. Go on a cunt diet. Lose a few degrees of cuntness today, a few tomorrow, and voila!",2
729412551054757888,"@AlexanderKonway he sold 852,000 copies of hotline bling? you sound retarded lmao",2
733141014685212672,@JediMindJohn don't question me you wetback. Me no speak Español,2
752361840584171520,@Cowboy_whiskey faggot. Lint licker. Cunt Nugget. Queen LaQueefer. Take your pick. Just keep my name outta your mouth already bruh. Lol,2
733223252403838977,"@fuckfraser well all I've got to say to you now is, hello you cunt",2
855314102503092231,"@jeffsessions yo, you hillbilly dipshit! Hawaii is part of AMERICA, or, as you might say, 'Murica. God, you are an embarrassment. 🖕🏼🖕🏼",2
873077533587128320,"@Luxalian Bro you told me ""you're"" meant you are so that's on you CUNT",2
705793255045070848,"@kanyewest @deadmau5 I've seen smarter bronze medalists at the special Olympics. Get off twitter, you useless cunt.",2
718798533458006016,@abbie_robins I know you horrible cunt,2
733811881056600065,@Lithobolos youre to blinded by race to even have a convo. Since race is all you talk about you do realize hes half white? Run a long retard,2
693857062774792193,@OfficialChelji ofc you dont even need to ask you nigger,2
750639332231307264,#whitepride #whitepower Do you want to hit it? https://t.co/t0gL4zVivU,2
722778160392065025,"@Vicious_pen That really sucks, but at least you're not being called a cunt when you support the same damn candidate?",2
777880413943500800,@__richaud 😂 u niggas retarded dawg,2
723613124675416066,@poskiii So proud of your faggot ass😊,2
717497837823660032,@sidewaysgary fuck you I know what a bus is you cunt,2
840454031558475776,@Ronnie2K  your mycareer is ass! To many fouls and turnovers are retarded and would never happen in the NBA,2
751102752470728706,"@xEdiTz I wasn’t crying, I was laughing you daft cunt",2
736877669783097344,"@rickygervais those things will kill you, you cunt",2
853380293478170624,"@TheBhadBhabie you realize you're​ the epitome of white trash and everything wrong with American education. Ignorant, illiterate &amp; pathetic.",2
829862357014822913,@s_knox28 you have a nigger nose #niggernose2k17,2
743947286640791557,"@Sardo_Numpsie @telescoper All he can manage is ""twat"" ""you're pathetic"" and then he blocks you. Wouldn't waste your time on him.",2
826046349862895617,"@93wibc @tonykatz ""yes I said retarded write your emails"" you're better then that Tony, come on.",2
777084095960649728,@yahweh_chosen @StateDept I AM NOT ONE OF YOU OH PRAISE GOD!  I WOULDNT BE A SCREWED UP USA CHRISTIAN IF MY SOUL DEPENDED ON IT RETARD! 👎👎👎👎,2
709593168619151360,@fwra1234 Nigger we know you only say that cuz you're poor man,2
746119432791953408,@luxyohoe you right .. I'm damn near retarded.,2
878603843700961280,@piersmorgan What about White Trash Bigot TV presenters Piers? Hello? Hello? Piers?  You still there....,2
697449823897841665,@tunarose2 how does socializing healthcare do that?  govt control better? you cant be this mentally retarded @RMConservative,2
747119447123566592,@SimonH93 Nobody loves you you dull cunt,2
714367737795981312,"@USNavy And I missed out on pickin the sand nigger employees of the month for the past 35 year,but I wudda,anyway.So why you fussin?",2
739625211562065920,@Kkhomn why aren't you watching it right now cunt,2
822645503313723394,@PURPaholic_ @_BiGBOOBiEJUBiE @ThatCutie_Slimm @YourInsecureHoe you clearly retarded 😂. I thought you was done talking till march?,2
701018027337379840,@ZuluFarmer why can't I see your tweets you cunt,2
754250292414341120,"@KEEMSTAR Keem why do you ask ""why am I still getting hate"" you know why you gnome/racist also you cunt you called this generation depressed",2
757194236630560768,@StormyyFFA that doesn't mean you got me in! You retard. Hahaaha,2
748813069355061248,"@Johnvalle20 goes to show how you were raised by your moronic parents, having a stupid son/faggot like ... https://t.co/lUc7RNmejU",2
730415186843205632,@pensandpatience @AZEALIABANKS r u retarded Chris brown rapped in a British accent on his recent track with section boys. Get facts right,2
825459281520709632,@718InfrareD why dont you take a normal picture without your whole face covered you insecure faggot. Might as well have a dog filter pussy,2
781555270170402816,@lilyymcjennett why did u unfollow me u cunt,2
762316631083057152,@seanhannity @StephensWSJ the trolls on ur page @seanhannity are hilariously retarded😂😂#Democrat dipshit criminals. #Entertainment,2
865166556174700544,@TheMikey04 Awwwwww what's the matter kid? Mad because I called you out on your scam for follows? 6 year old wigger… https://t.co/zp5aKDEJfO,2
839985083192922113,@GhostWolfGames @YouTube you are literally the biggest faggot on YouTube,2
820781927909249029,@Joshywoshy7 me vs you in your shed this week CUNT,2
715410001364258816,"@Alvin_DINGapore you're fucked cunt, what the fuck is your luck?",2
692185343228022787,"@ChuckWolverine @DBZ_RP ""hey that's not all the girls i boned said you little cunt.""",2
706300665153380352,@dopefumes u aint never gonna be nothin but a stinky nigger,2
692408140466393089,@arrowjam *Mill you cunt,2
841406776113287170,@paulpogba stop messing around on social media all the time you twat and fuckin train better not good enough #CHEMUN,2
689462749181546496,"@B1810Chris Michael Tarsia is a cunt, He will delete a post you post yet leave a million of the same posts by numbnuts he loves the glory",2
785253710989520896,@GradeAUnderA go burn in hell with your stress related rashes cunt,2
730603729200680960,"@porkchophawaii @DapymanUSA Man, you have never had a single tan, let alone two....redneck maybe.",2
746532206839898112,@todd995 am I retarded? Did you leave Floyd fucking Mayweather in charge of your Twitter? You must be spun if you think he only does ads,2
766379619780026370,@Graciejackson_x @mary_jo_ you is still the twat,2
741845441206091778,@HillaryClinton Country should disavow you cunt! You're a bitch no one likes you and you won't be president. @brianefallon You killed 4 ppl.,2
834182213310754816,@JSpaPatriot @westmontwarrior @JoyAnnReid Are you a neotard? Or simply a retard?,2
682905588209217536,@Rudy__Phelps phone him and ask you nosey twat.,2
737831806846664704,RT @TrumpGirll2016: Because a man was arrested in Europe for quoting Winston Churchill  #IStandWithHateSpeech,2
774417210681004032,@intdemon @NotZeyami Wouldn't you be retarded if your granpa got killed by fucking spoopy space elves?,2
834123513992716288,"@sendittodoug Nope, just another typical repubturd douche bag. and in ur case redneck douche bag",2
839396567840849920,@burning_chiken BITCH YOU BETTER UNFOLLOW GARKET YOU CUNT NOW HE HAS MORE FOLLOWERS THEN ME REEEEE(please dont its a joke),2
701267810719178752,@ashutosh83B u have balls to question one of the most powerful men in the world. Either u were a born retard or a clone of kejri. Shithead.,2
775802081806577664,"@bigdad1888 don't see what? Ya cunt that's rich coming from you lot using the word ""obsessed"" 😂",2
847254076295270400,@rawxdog with ur jail GED tell me all about being retarded drew,2
734445795571826688,@Mentorz ur a faggot,2
871411233097961476,@piersmorgan @avantiproperty maybe hack their fuckin phones instead of grieving parents eh you twat,2
827977935906885632,@Top10VideosYEET @MrCrainer  FUCK off you retard Listen to you You said hit that like button if you like ssundee too What of that doesnt pro,2
820314179110391808,"@JPLosman0711 Do you think people shouldn't be free to be assholes if they want? That's what you sarcastically implied w/ ur 1st Tweet, cunt",2
721851428923449344,@PIasticWifi its a cat you fucking retard,2
832996768770039808,@PanosInAsia good shit man nice signing of a great manager you twat,2
872629498021392384,"@ArmouredSkeptic Wow, first I thought you were being retarded, then I realized you were just summing up the retardation of Anita..",2
714967137404772353,@Swaggedwaffle havent even heard it but you have no place to talk  when young thug sound retarded on all his songs,2
840193514931654656,@BucsNationMUT @NoGraceAce your retarded,2
850204152592351234,"@Pillowtalk005 Tweeted by a nigger herself...himself...hell, whatever tf you are 😂",2
864864675317432320,@BlGPABLO @jadexgrays your fuckin retarded theres many games good on console,2
841191373437046784,@KKyzer_ I will call you a fat cunt instead,2
794489341909286912,"@JoeNBC Joe, you is retarded just like your boy Trump😂",2
